Cód;ME;DiCo;DiCoFre;LATITUDE;LONGITUDE
HV0136;HV33J;1816;181623;40.746746;-8.080588
HV0137;HV33N;1816;181620;40.78458;-8.101263
HV0138;HV33V;1816;181606;40.830016;-7.989413
HV0139;HV34C;1816;181607;40.822827;-8.211287
HV0140;HV34O;1816;181621;;
HV0141;HV34P;1816;181617;40.78254;-8.212558
HV0142;HV35C;1816;181607;;
HV0143;HV35E;1816;;;
HV0144;HV35L;1816;181623;40.74578;-8.071896
HV0145;HV35Q;1816;;;
HV0146;HV35W;1816;181617;40.76623;-8.226544
HV0147;HV36B;1816;181606;40.828193;-7.988129
HV0148;HV36P;1816;;;
HV0149;HV36S;1816;181607;40.827237;-8.187152
HV0150;HV36T;1816;;;
HV0151;HV36W;1816;181617;40.76472;-8.232222
HV0152;HV37D;1816;181607;40.851465;-8.244891
HV0153;HV37E;1816;181607;40.844094;-8.21813
HV0154;HV37F;1816;181616;;
HV0155;HV37L;1816;181623;40.73983;-8.081027
HV0156;HV37Q;1816;;;
HV0157;HV37T;1816;181620;40.796724;-8.096596
HV0158;HV38B;1816;;;
HV0159;HV38E;1816;181607;40.84347;-8.218715
HV0160;HV38F;1816;181616;40.85928;-8.03501
HV0161;HV38P;1816;181617;40.78114;-8.215205
HV0162;HV38Y;1816;181606;40.837834;-7.995594
HV0163;HV39C;1816;181607;40.821593;-8.21288
HV0164;HV39D;1816;181607;40.827495;-8.18744
HV0165;HV39F;1816;181616;40.856809;-8.035269
HV0166;HV39G;1816;181623;40.7723;-8.065327
HV0167;HV39O;1816;181621;;
HV0168;HV39R;1816;181608;40.79344;-7.961714
HV0169;HV3AH;1816;181616;40.82434;-8.045614
HV0170;HV3AM;1816;181615;40.75722;-8.124167
HV0171;HV3AR;1816;181620;40.787361;-8.096944
HV0172;HV3AT;1816;181623;40.74056;-8.038472
HV0173;HV3AV;1816;181620;40.80732;-8.101489
HV0174;HV3AX;1816;181620;40.78128;-8.112306
HV0175;HV40C;1816;181607;40.820835;-8.212562
HV0176;HV40K;1816;181623;40.756084;-8.074635
HV0177;HV40M;1816;181615;40.76632;-8.117238
HV0178;HV40N;1816;181620;40.789174;-8.109421
HV0179;HV40P;1816;181617;40.780004;-8.214413
HV0180;HV40Q;1816;181617;40.768737;-8.23227
HV0181;HV41A;1816;181619;40.783067;-8.015661
HV0182;HV41X;1816;181615;;
HV0183;HV42A;1816;181619;40.788602;-8.018185
HV0184;HV42O;1816;;;
HV0185;HV42Z;1816;181606;40.826655;-7.976656
HV0186;HV43D;1816;181607;40.82984;-8.197168
HV0187;HV43E;1816;;;
HV0188;HV43I;1816;181620;;
HV0189;HV43L;1816;;;
HV0190;HV43N;1816;181620;40.794052;-8.107344
HV0191;HV44M;1816;181615;40.76012;-8.118842
HV0192;HV44N;1816;181620;40.78601;-8.10868
HV0193;HV44Y;1816;181621;40.786655;-8.172692
HV0194;HV45D;1816;;;
HV0195;HV45M;1816;181615;40.76328;-8.119561
HV0196;HV45S;1816;181619;40.78607;-8.026788
HV0197;HV46T;1816;181623;40.77491;-8.058522
HV0198;HV47D;1816;;;
HV0199;HV47F;1816;181622;40.88528;-8.029591
HV0200;HV47L;1816;181623;;
HV0201;HV47M;1816;181602;40.769706;-8.118699
HV0202;HV47P;1816;181621;;
HV0203;HV48E;1816;181616;40.81767;-8.047878
HV0204;HV48F;1816;;;
HV0205;HV49C;1816;;;
HV0206;HV49G;1816;181621;40.786721;-8.172206
HV0207;HV49Q;1816;181619;40.77468;-8.029453
HV0208;HV49T;1816;;;
HV0209;HV49Z;1816;;;
HV0210;HV4AA;1816;181619;40.793211;-8.027865
HV0211;HV4AC;1816;181608;40.791667;-7.938611
HV0212;HV4AE;1816;;;
HV0213;HV4AU;1816;181621;40.77675;-8.142111
HV0214;HV50B;1816;;;
HV0215;HV50D;1816;;;
HV0216;HV50E;1816;181623;40.779052;-8.048657
HV0217;HV50H;1816;181621;40.8032;-8.158283
HV0218;HV50M;1816;;;
HV0219;HV51A;1816;181619;;
HV0220;HV51C;1816;181607;40.81675;-8.214262
HV0221;HV51E;1816;181623;40.778154;-8.051076
HV0222;HV51M;1816;181602;40.777095;-8.072062
HV0223;HV51O;1816;;;
HV0224;HV51R;1816;181612;40.79942;-8.043771
HV0225;HV52C;1816;181607;40.817387;-8.213024
HV0226;HV52F;1816;;;
HV0227;HV52H;1816;181621;;
HV0228;HV52L;1816;181623;40.75835;-8.085744
HV0229;HV52M;1816;181602;40.777478;-8.070464
HV0230;HV52S;1816;181607;40.836464;-8.204743
HV0231;HV52Z;1816;;;
HV0232;HV53D;1816;;;
HV0233;HV53H;1816;181621;40.80356;-8.156582
HV0234;HV53P;1816;181617;40.76554;-8.176842
HV0235;HV54B;1816;;;
HV0236;HV54C;1816;181607;40.820276;-8.217079
HV0237;HV54H;1816;181621;40.80439;-8.157168
HV0238;HV54K;1816;181622;40.901637;-8.089208
HV0239;HV54R;1816;181619;40.79987;-8.044447
HV0240;HV54T;1816;181623;40.7745;-8.044941
HV0241;HV55E;1816;181619;40.77545;-8.029676
HV0242;HV55K;1816;181622;40.90889;-8.104977
HV0243;HV55Q;1816;181609;40.772338;-8.012342
HV0244;HV55V;1816;;;
HV0245;HV55Z;1816;181623;;
HV0246;HV56D;1816;;;
HV0247;HV56K;1816;181622;40.900087;-8.11237
HV0248;HV56Q;1816;181609;40.77278;-8.013333
HV0249;HV56S;1816;;;
HV0250;HV57A;1816;181619;;
HV0251;HV57C;1816;181607;;
HV0252;HV57D;1816;181620;;
HV0253;HV57Q;1816;181609;40.77382;-8.016346
HV0254;HV58A;1816;181619;40.780272;-8.037211
HV0255;HV58B;1816;181606;40.82967;-7.975709
HV0256;HV58P;1816;181617;40.76364;-8.178547
HV0257;HV59H;1816;181621;40.78342;-8.13184
HV0258;HV59T;1816;181623;40.755025;-8.041356
HV0259;HV59U;1816;;;
HV0260;HV59X;1816;181622;40.927087;-8.076882
HV0261;HV59Y;1816;181621;40.770873;-8.142604
HV0262;HV5AA;1816;181623;40.749565;-8.071584
HV0263;HV5AJ;1816;181621;40.77361;-8.140278
HV0264;HV60A;1816;181619;40.78337;-8.032276
HV0265;HV60C;1816;181607;40.82781;-8.219122
HV0266;HV61B;1816;181606;40.8323;-7.97177
HV0267;HV61D;1816;181607;40.829116;-8.214824
HV0268;HV61F;1816;181623;;
HV0269;HV61G;1816;181623;40.767719;-8.057374
HV0270;HV61M;1816;181602;40.772334;-8.084644
HV0271;HV61O;1816;181621;40.769542;-8.151301
HV0272;HV61X;1816;181616;;
HV0273;HV62A;1816;181619;;
HV0274;HV62B;1816;;;
HV0275;HV62E;1816;181617;40.78785;-8.219364
HV0276;HV62J;1816;181606;40.830266;-7.993831
HV0277;HV62L;1816;181615;40.734864;-8.101195
HV0278;HV62R;1816;181612;;
HV0279;HV62Z;1816;;;
HV0280;HV63R;1816;181612;;
HV0281;HV63S;1816;;;
HV0282;HV63V;1816;181619;40.78426;-8.019758
HV0283;HV64B;1816;;;
HV0284;HV64C;1816;181607;40.828324;-8.213059
HV0285;HV64E;1816;181607;40.81462;-8.215723
HV0286;HV64J;1816;181606;40.838669;-7.993659
HV0287;HV64M;1816;181602;40.771443;-8.089138
HV0288;HV64N;1816;181620;40.792133;-8.112029
HV0289;HV65J;1816;;;
HV0290;HV65M;1816;;;
HV0291;HV66A;1816;181620;40.793466;-8.105228
HV0292;HV66C;1816;181621;40.777581;-8.129404
HV0293;HV66G;1816;181623;;
HV0294;HV66O;1816;181621;40.77256;-8.148863
HV0295;HV66R;1816;181612;40.789181;-8.060116
HV0296;HV67O;1816;181615;;
HV0297;HV67T;1816;181623;40.758808;-8.044848
HV0298;HV68E;1816;181616;40.83767;-8.04578
HV0299;HV68M;1816;181602;40.770208;-8.097673
HV0300;HV68O;1816;181615;40.750949;-8.123432
HV0301;HV69A;1816;181621;40.77563;-8.165379
HV0302;HV69E;1816;181616;40.84654;-8.028418
HV0303;HV69I;1816;181620;40.800113;-8.09818
HV0304;HV69L;1816;;;
HV0305;HV69N;1816;181620;40.79525;-8.108964
HV0306;HV69U;1816;181615;40.747405;-8.141623
HV0307;HV6AA;1816;181621;40.7781;-8.151965
HV0308;HV6AC;1816;181607;40.79167;-8.189722
HV0309;HV6AL;1816;181623;40.742528;-8.039425
HV0310;HV6AM;1816;181616;40.8325;-8.0425
HV0311;HV6AP;1816;181616;40.834;-8.050611
HV0312;HV70C;1816;181617;40.78051;-8.215701
HV0313;HV70E;1816;;;
HV0314;HV70G;1816;181623;40.74984;-8.061609
HV0315;HV70Q;1816;181609;40.76465;-8.023849
HV0316;HV70R;1816;181612;40.78164;-8.048328
HV0317;HV70W;1816;;;
HV0318;HV71A;1816;;;
HV0319;HV71B;1816;181606;40.8333;-7.969345
HV0320;HV71F;1816;181622;40.91087;-8.057238
HV0321;HV71K;1816;181622;40.927043;-8.07863
HV0322;HV72C;1816;181607;40.852065;-8.243628
HV0323;HV72H;1816;181620;40.791655;-8.124383
HV0324;HV72I;1816;181620;40.79241;-8.065684
HV0325;HV73B;1816;181619;40.777673;-8.02497
HV0326;HV73C;1816;181607;40.852131;-8.243521
HV0327;HV73F;1816;181622;40.9113;-8.058188
HV0328;HV73N;1816;;;
HV0329;HV73S;1816;181622;40.883536;-8.031721
HV0330;HV74C;1816;181607;40.851042;-8.242795
HV0331;HV74Q;1816;181609;;
HV0332;HV74V;1816;181621;40.803925;-8.156277
HV0333;HV75C;1816;181607;40.851848;-8.241659
HV0334;HV75D;1816;181620;40.854638;-8.180947
HV0335;HV75F;1816;181622;40.90388;-8.05987
HV0336;HV75H;1816;181620;40.79699;-8.09929
HV0337;HV75L;1816;181623;40.749174;-8.08996
HV0338;HV75Q;1816;;;
HV0339;HV75T;1816;181602;40.769833;-8.103832
HV0340;HV75Y;1816;181623;40.751111;-8.063889
HV0341;HV75Z;1816;181609;40.763858;-8.038253
HV0342;HV76V;1816;181602;40.776668;-8.067774
HV0343;HV77C;1816;181607;40.851125;-8.240059
HV0344;HV77E;1816;181616;40.859942;-8.004166
HV0345;HV77Z;1816;;;
HV0346;HV78C;1816;181607;40.85311;-8.244659
HV0347;HV78H;1816;181620;40.78887;-8.079063
HV0348;HV78S;1816;181622;40.90621;-8.055946
HV0349;HV78T;1816;;;
HV0350;HV79C;1816;181607;40.85202;-8.244449
HV0351;HV79K;1816;181609;40.76511;-7.983255
HV0352;HV79W;1816;181619;40.789046;-8.014034
HV0353;HV79X;1816;;;
HV0354;HV7AA;1816;181607;40.853063;-8.243648
HV0355;HV7AC;1816;181608;40.7921;-7.938314
HV0356;HV7AE;1816;181606;40.83278;-7.995
HV0357;HV7AG;1816;181623;40.77457;-8.068402
HV0358;HV7AS;1816;;;
HV0359;HV80B;1816;;;
HV0360;HV80C;1816;181607;40.851914;-8.244402
HV0361;HV80D;1816;;;
HV0362;HV80G;1816;;;
HV0363;HV80J;1816;;;
HV0364;HV80N;1816;181620;40.78886;-8.117043
HV0365;HV81D;1816;181620;40.849717;-8.16652
HV0366;HV81F;1816;181617;40.76745;-8.192867
HV0367;HV81G;1816;181617;40.77284;-8.229305
HV0368;HV81O;1816;181621;40.77358;-8.159225
HV0369;HV81S;1816;;;
HV0370;HV81Z;1816;181608;40.80472;-7.960278
HV0371;HV82A;1816;181620;40.85366;-8.179412
HV0372;HV82F;1816;;;
HV0373;HV82V;1816;181621;40.76962;-8.141383
HV0374;HV82X;1816;181602;40.766;-8.106984
HV0375;HV83C;1816;181607;40.81471;-8.23765
HV0376;HV83F;1816;181622;40.91001;-8.058891
HV0377;HV83H;1816;181620;;
HV0378;HV83I;1816;;;
HV0379;HV83O;1816;181621;;
HV0380;HV83R;1816;181619;40.796906;-8.027862
HV0381;HV83W;1816;;;
HV0382;HV83Z;1816;181608;40.804644;-7.964455
HV0383;HV84E;1816;;;
HV0384;HV84F;1816;181622;;
HV0385;HV84G;1816;181617;40.747223;-8.185286
HV0386;HV85H;1816;181620;40.7943;-8.085982
HV0387;HV85O;1816;181621;;
HV0388;HV85U;1816;181612;40.78495;-8.053953
HV0389;HV85V;1816;;;
HV0390;HV86B;1816;;;
HV0391;HV86D;1816;181620;40.85008;-8.164542
HV0392;HV86H;1816;181620;40.78944;-8.090011
HV0393;HV87H;1816;181620;40.783736;-8.090346
HV0394;HV87O;1816;;;
HV0395;HV87Q;1816;;;
HV0396;HV87X;1816;181620;;
HV0397;HV88H;1816;;;
HV0398;HV88Q;1816;181609;40.766053;-8.039066
HV0399;HV88V;1816;;;
HV0400;HV88Z;1816;181619;40.799263;-8.053648
HV0401;HV89A;1816;;;
HV0402;HV89C;1816;;;
HV0403;HV89D;1816;181620;40.85172;-8.168349
HV0404;HV89G;1816;181617;40.74871;-8.183352
HV0405;HV89I;1816;181609;40.772825;-8.013476
HV0406;HV89M;1816;181620;40.790944;-8.080583
HV0407;HV8AE;1816;181620;40.781888;-8.114831
HV0408;HV8AL;1816;181615;40.746667;-8.121389
HV0409;HV8AP;1816;181606;40.819139;-8.000972
HV0410;HV8AW;1816;181617;40.758417;-8.220833
HV0411;HV8AZ;1816;181612;40.791;-8.06125
HV0412;HV90I;1816;181602;40.76763;-8.102895
HV0413;HV91A;1816;181606;40.81872;-8.00075
HV0414;HV91B;1816;;;
HV0415;HV91K;1816;181617;40.77249;-8.230413
HV0416;HV91N;1816;181621;40.78081;-8.131905
HV0417;HV91O;1816;181621;40.795025;-8.162632
HV0418;HV91Z;1816;181619;40.804881;-8.034121
HV0419;HV92B;1816;;;
HV0420;HV92D;1816;181620;40.85043;-8.163712
HV0421;HV92K;1816;181623;40.78011;-8.054659
HV0422;HV92O;1816;181621;;
HV0423;HV93C;1816;;;
HV0424;HV93D;1816;181617;;
HV0425;HV93F;1816;181622;40.93006;-8.073593
HV0426;HV93M;1816;181620;40.79211;-8.082379
HV0427;HV93Z;1816;;;
HV0428;HV94A;1816;181606;;
HV0429;HV94C;1816;181607;40.829375;-8.205768
HV0430;HV94I;1816;181606;40.83271;-7.967168
HV0431;HV94O;1816;181621;;
HV0432;HV94P;1816;181617;;
HV0433;HV94S;1816;181621;40.77433;-8.147432
HV0434;HV95K;1816;181623;40.76374;-8.057169
HV0435;HV95M;1816;181620;40.79449;-8.081574
HV0436;HV95X;1816;181620;40.80114;-8.099813
HV0437;HV95Z;1816;181619;40.787438;-8.017134
HV0438;HV96B;1816;181607;40.79132;-8.189048
HV0439;HV96M;1816;181620;40.794027;-8.084029
HV0440;HV96O;1816;;;
HV0441;HV96Q;1816;181609;40.763889;-8.02648
HV0442;HV96T;1816;181620;;
HV0443;HV97B;1816;181607;40.78994;-8.191266
HV0444;HV97C;1816;181607;40.8292;-8.201468
HV0445;HV97D;1816;181620;40.85064;-8.163227
HV0446;HV97G;1816;181621;40.75265;-8.169655
HV0447;HV97I;1816;;;
HV0448;HV97M;1816;181620;40.79423;-8.084305
HV0449;HV97N;1816;;;
HV0450;HV97O;1816;181621;;
HV0451;HV97R;1816;181606;40.834335;-7.986025
HV0452;HV97W;1816;181612;40.78629;-8.056844
HV0453;HV97Z;1816;181606;40.824514;-8.010215
HV0454;HV98D;1816;181620;;
HV0455;HV98W;1816;181623;40.77763;-8.053885
HV0456;HV99C;1816;181607;40.831525;-8.202831
HV0457;HV9AE;1816;181620;40.784167;-8.103889
HV0458;HV9AL;1816;181615;40.76042;-8.127722
HV0459;HV9AU;1816;181615;40.74288;-8.148261
HV0460;HVA01;1816;;;
HV0461;HVA06;1816;181607;40.831016;-8.20265
HV0462;HVA13;1816;181622;40.90852;-8.056065
HV0463;HVA14;1816;181622;40.9104;-8.106168
HV0464;HVA22;1816;181616;;
HV0465;HVA29;1816;181620;;
HV0466;HVA34;1816;;;
HV0467;HVA35;1816;181620;;
HV0468;HVA39;1816;181619;40.785395;-8.024853
HV0469;HVA42;1816;;;
HV0470;HVA46;1816;181621;;
HV0471;HVA71;1816;181620;;
HV0472;HVA74;1816;181602;40.774424;-8.071126
HV0473;HVA77;1816;181623;40.777184;-8.05728
HV0474;HVB01;1816;181619;40.802599;-8.044965
HV0475;HVB02;1816;181619;40.803804;-8.045234
HV0476;HVB17;1816;181616;;
HV0477;HVB30;1816;;;
HV0478;HVB31;1816;181617;40.775464;-8.228888
HV0479;HVB39;1816;181623;40.750805;-8.080907
HV0480;HVB41;1816;;;
HV0481;HVB42;1816;181619;40.7833;-8.029948
HV0482;HVB46;1816;181620;40.79377;-8.080856
HV0483;HVB48;1816;181622;;
HV0484;HVB52;1816;181619;40.797105;-8.026817
HV0485;HVB54;1816;;;
HV0486;HVB55;1816;181606;40.816806;-8.00015
HV0487;HVB61;1816;181616;;
HV0488;HVB81;1816;181607;40.826084;-8.186447
HV0489;HVB82;1816;181607;40.826243;-8.187069
HV0490;HVB83;1816;181607;40.81374;-8.215104
HV0491;HVB85;1816;181607;40.807747;-8.225928
HV0492;HVB88;1816;181623;40.74811;-8.071954
HV0493;HVB92;1816;181616;40.855045;-8.014782
HV0494;HVB93;1816;;;
HV0495;HVB94;1816;181616;40.86092;-8.007907
HV0496;HVC01;1816;;;
HV0497;HVC06;1816;181622;40.917599;-8.057873
HV0498;HVC10;1816;181609;40.764335;-8.04557
HV0499;HVC12;1816;181615;40.75731;-8.130037
HV0500;HVC20;1816;181620;;
HV0501;HVC25;1816;181615;40.74513;-8.144263
HV0502;HVC27;1816;181623;40.75021;-8.039651
HV0503;HVC28;1816;181617;40.76426;-8.182974
HV0504;HVC34;1816;181621;40.78207;-8.166031
HV0505;HVC35;1816;181620;40.79243;-8.118083
HV0506;HVC41;1816;;;
HV0507;HVC54;1816;181623;40.75525;-8.097392
HV0508;HVC55;1816;181620;;
HV0509;HVC60;1816;181621;40.77693;-8.140741
HV0510;HVC68;1816;181621;40.7853;-8.173886
HV0511;HVC76;1816;181615;40.75705;-8.133136
HV0512;HVC99;1816;;;
HV0513;HVD09;1816;181622;40.893512;-8.017076
HV0514;HVD18;1816;181621;40.77797;-8.178802
HV0515;HVD26;1816;181609;40.76742;-8.041415
HV0516;HVD52;1816;181607;40.80737;-8.226863
HV0517;HVD53;1816;181607;40.80649;-8.223736
HV0518;HVD56;1816;181607;40.82788;-8.186088
HV0519;HVD59;1816;181616;40.813301;-8.049403
HV0520;HVD71;1816;181606;40.82751;-7.985754
HV0521;HVD76;1816;181615;;
HV0522;HVD81;1816;181602;;
HV0523;HVD85;1816;;;
HV0524;HVD96;1816;181617;40.76547;-8.224209
HV0525;HVD97;1816;181620;40.781144;-8.118295
HV0526;HVE12;1816;181619;;
HV0527;HVE16;1816;181609;40.76365;-8.026271
HV0528;HVE25;1816;181619;40.785501;-8.022168
HV0529;HVE27;1816;181606;;
HV0530;HVE30;1816;181606;40.8309;-7.971733
HV0531;HVE35;1816;181623;40.76514;-8.070273
HV0532;HVE54;1803;180323;40.83289;-7.964102
HV0533;HVE58;1816;181609;40.770438;-8.014818
HV0534;HVE61;1816;181616;40.85947;-8.007912
HV0535;HVE67;1816;181620;40.80186;-8.104362
HV0536;HVE69;1816;181620;40.781821;-8.119974
HV0537;HVF18;1816;;;
HV0538;HVF19;1816;181607;40.81359;-8.218504
HV0539;HVF35;1816;181612;;
HV0540;HVF40;1816;181616;40.812977;-8.048973
HV0541;HVF49;1816;181615;40.741781;-8.130665
HV0542;HVF50;1816;;;
HV0543;HVF53;1816;;;
HV0544;HVF54;1816;181607;40.82424;-8.213376
HV0545;HVG36;1816;181609;40.77011;-7.977348
HV0546;HVG41;1816;181623;40.780014;-8.056715
HV0547;HVG47;1816;181606;40.83248;-7.973279
HV0548;HVG49;1816;181607;40.830614;-8.201812
HV0549;HVG54;1816;181616;40.861148;-8.00308
HV0550;HVG59;1816;181615;40.75352;-8.122457
HV0551;HVG75;1816;181621;40.772931;-8.132777
HV0552;HVH04;1816;;;
HV0553;HVH17;1816;181621;;
HV0554;HVH40;1816;181609;40.77316;-8.019317
HV0555;HVH60;1816;181609;40.76656;-7.982497
HV0556;HVH61;1816;181608;40.7922;-7.940487
HV0557;HVH62;1816;181619;;
HV0558;HVH86;1816;181609;40.769485;-8.022366
HV0559;HVI25;1816;181609;40.764481;-8.037937
HV0560;HVI37;1816;;;
HV0561;HVI39;1816;181607;40.840209;-8.21692
HV0562;HVI40;1816;181607;40.82034;-8.214796
HV0563;HVI57;1816;;;
HV0564;HVJ03;1816;181609;40.78421;-8.013108
HV0565;HVJ18;1816;181616;40.838171;-8.043406
HV0566;HVJ19;1816;181619;;
HV0567;HVJ23;1816;181620;40.8542;-8.177425
HV0568;HVJ32;1816;181620;40.790193;-8.08653
HV0569;HVJ38;1816;181621;;
HV0570;HVJ47;1816;181619;40.78081;-8.02273
HV0571;HVJ93;1816;181606;40.83523;-7.963184
HV0572;HVJ99;1816;181606;;
HV0573;HVK02;1816;181607;;
HV0574;HVK19;1816;181612;40.79195;-8.046433
HV0575;HVK34;1816;181620;40.79678;-8.106275
HV0576;HVK39;1816;181617;;
HV0577;HVK49;1816;181615;;
HV0578;HVK74;1816;181619;;
HV0579;HVK78;1816;181621;40.77419;-8.123737
HV0580;HVK80;1816;181607;40.84505;-8.218925
HV0581;HVK95;1816;181602;40.76395;-8.108191
HV0582;HVK99;1816;;;
HV0583;HVL09;1816;181623;;
HV0584;HVL10;1816;;;
HV0585;HVL18;1816;181620;40.80261;-8.083802
HV0586;HVL41;1816;181619;40.78894;-8.019299
HV0587;HVL49;1816;181616;40.82167;-8.042319
HV0588;HVL50;1816;181616;40.823804;-8.045196
HV0589;HVL53;1816;181615;40.75547;-8.133532
HV0590;HVL57;1816;181623;40.74732;-8.039893
HV0591;HVL60;1816;;;
HV0592;HVL63;1816;181622;40.910901;-8.058668
HV0593;HVL64;1816;181623;;
HV0594;HVL66;1816;181620;40.790058;-8.119575
HV0595;HVL68;1816;181621;;
HV0596;HVL74;1816;;;
HV0597;HVM08;1816;181619;40.774213;-8.031857
HV0598;HVM10;1816;181607;40.84674;-8.229926
HV0599;HVM11;1816;181607;40.843778;-8.21828
HV0600;HVM12;1816;181607;40.82803;-8.209656
HV0601;HVM19;1816;;;
HV0602;HVM78;1816;;;
HV0603;HVM80;1816;;;
HV0604;HVM91;1816;181619;;
HV0605;HVN17;1816;181621;40.78032;-8.125275
HV0606;HVN20;1816;181617;40.752865;-8.191891
HV0607;HVN23;1816;181621;40.771146;-8.175592
HV0608;HVN24;1816;181620;;
HV0609;HVN25;1816;181609;40.77234;-8.015735
HV0610;HVN26;1816;181607;;
HV0611;HVN27;1816;181620;40.79175;-8.126686
HV0612;HVN28;1816;;;
HV0613;HVN31;1816;181620;40.85014;-8.165038
HV0614;HVN32;1816;181623;40.778657;-8.055851
HV0615;HVN34;1816;181620;40.791584;-8.126127
HV0616;HVN35;1816;181623;;
HV0617;HVN36;1816;181622;40.8879;-8.101966
HV0618;HVN43;1816;181608;40.802327;-7.965079
HV0619;HVN49;1816;;;
HV0620;HVN65;1816;181612;;
HV0621;HVN90;1816;181621;;
HV0622;HVO21;1816;181612;40.78447;-8.046731
HV0623;HVO40;1816;;;
HV0624;HVO44;1816;;;
HV0625;HVO57;1816;181623;40.76194;-8.089962
HV0626;HVO58;1816;;;
HV0627;HVO60;1816;181615;40.731592;-8.104642
HV0628;HVO64;1816;181607;40.816;-8.211965
HV0629;HVO67;1816;181616;40.84889;-8.048889
HV0630;HVO69;1816;181619;;
HV0631;HVO70;1816;181621;40.77309;-8.126516
HV0632;HVP02;1816;181616;40.83028;-8.041394
HV0633;HVP07;1816;;;
HV0634;HVP13;1816;;;
HV0635;HVP14;1816;181623;;
HV0636;HVP16;1816;181609;40.76599;-7.98286
HV0637;HVP22;1816;181615;40.742716;-8.127283
HV0638;HVP24;1816;181621;40.771413;-8.147578
HV0639;HVP25;1816;181617;;
HV0640;HVP26;1816;;;
HV0641;HVP27;1816;181623;40.76904;-8.053317
HV0642;HVP34;1816;181619;;
HV0643;HVP40;1816;181623;40.774599;-8.051261
HV0644;HVP56;1816;181620;;
HV0645;HVP58;1816;181616;40.8111;-8.051311
HV0646;HVP65;1816;181617;40.75704;-8.198781
HV0647;HVP68;1816;181620;40.85518;-8.175234
HV0648;HVP70;1816;181609;;
HV0649;HVP73;1816;181608;;
HV0650;HVP90;1816;181620;;
HV0651;HVP92;1816;181620;40.78929;-8.118262
HV0652;HVQ10;1816;181622;40.902319;-8.120369
HV0653;HVQ11;1816;181622;40.892685;-8.075469
HV0654;HVQ20;1816;181623;40.750832;-8.063762
HV0655;HVQ23;1816;181607;40.78908;-8.190182
HV0656;HVQ24;1816;181616;40.83453;-8.045489
HV0657;HVQ34;1816;181623;40.74599;-8.082462
HV0658;HVQ43;1816;181608;40.79226;-7.941456
HV0659;HVQ51;1816;181619;;
HV0660;HVQ57;1816;181612;40.79677;-8.05415
HV0661;HVQ60;1816;;;
HV0662;HVQ61;1816;181623;40.75013;-8.071538
HV0663;HVQ63;1816;181623;;
HV0664;HVQ71;1816;181621;40.77652;-8.147988
HV0665;HVR01;1816;181623;;
HV0666;HVR08;1816;;;
HV0667;HVR12;1816;181619;40.789372;-8.02935
HV0668;HVR21;1816;181621;40.775343;-8.142481
HV0669;HVR26;1816;181615;;
HV0670;HVR27;1816;181612;40.784624;-8.047229
HV0671;HVR39;1816;181623;;
HV0672;HVR60;1816;181623;;
HV0673;HVR66;1816;181607;40.841667;-8.218326
HV0674;HVR73;1816;181606;;
HV0675;HVR80;1816;181609;40.76955;-8.032318
HV0676;HVR89;1816;181622;40.91902;-8.059781
HV0677;HVR90;1816;181619;40.801128;-8.042291
HV0678;HVR95;1816;181607;40.842896;-8.220476
HV0679;HVR96;1816;181622;40.910005;-8.055149
HV0680;HVS13;1816;181623;;
HV0681;HVS29;1816;181612;40.788899;-8.060748
HV0682;HVS43;1816;;;
HV0683;HVS64;1816;;;
HV0684;HVS72;1816;181620;40.776595;-8.118705
HV0685;HVS83;1816;181619;40.80722;-8.033889
HV0686;HVS98;1816;181616;40.830562;-8.040672
HV0687;HVT07;1816;181621;40.78114;-8.127432
HV0688;HVT15;1816;181623;40.77905;-8.050852
HV0689;HVT37;1816;181623;40.758767;-8.098222
HV0690;HVT63;1816;181616;40.84155;-8.042598
HV0691;HVT66;1816;181620;40.790278;-8.085556
HV0692;HVT96;1816;181619;40.791512;-8.025881
HV0693;HVT99;1816;181612;40.796939;-8.048096
HV0694;HVU19;1816;181612;;
HV0695;HVU30;1816;181615;40.760397;-8.137231
HV0696;HVU34;1816;181623;40.768981;-8.049029
HV0697;HVU50;1816;181621;40.77125;-8.172343
HV0698;HVU51;1816;181620;40.78437;-8.12149
HV0699;HVU56;1816;181619;40.79096;-8.021563
HV0700;HVU78;1816;181623;40.77417;-8.055556
HV0701;HVU80;1816;181623;40.77016;-8.048777
HV0702;HVU95;1816;181609;40.76723;-8.039564
HV0703;HVV18;1816;181608;40.806707;-7.965473
HV0704;HVV25;1816;181620;40.804524;-8.104498
HV0705;HVV45;1816;181617;40.749391;-8.198919
HV0706;HVV52;1816;181606;40.8325;-7.976389
HV0707;HVV59;1816;181623;40.77224;-8.061216
HV0708;HVV60;1816;181620;40.80639;-8.101865
HV0709;HVV66;1816;181622;40.9171;-8.056902
HV0710;HVV72;1816;181620;40.78369;-8.120166
HV0711;HVV75;1816;181616;40.82417;-8.045833
HV0712;HVV76;1816;181616;40.8248;-8.046972
HV0713;HVV90;1816;181620;;
HV0714;HVV91;1816;181621;40.768422;-8.136104
HV0715;HVV93;1816;181620;40.798724;-8.104464
HV0716;HVV98;1816;181620;40.78807;-8.084627
HV0717;HVV99;1816;181623;40.746;-8.092382
